total_prize_real,net_profit_real,max_drawdown,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
177100.0,-637300.0,-637300,0,0,0,1,4,17,36,297,181,472
303100.0,-511300.0,-511300,0,0,1,0,3,26,41,236,185,433
155100.0,-659300.0,-659300,0,0,0,0,2,24,39,242,214,453
164200.0,-650200.0,-650200,0,0,0,0,4,26,42,267,197,445
158300.0,-656100.0,-656100,0,0,0,1,1,14,30,262,201,447
161800.0,-652600.0,-652600,0,0,0,0,3,28,35,274,198,464
166700.0,-647700.0,-647700,0,0,0,1,1,21,41,282,177,459
164800.0,-649600.0,-649600,0,0,0,0,6,13,44,277,195,461
151000.0,-663400.0,-663400,0,0,0,0,2,28,39,260,174,442
438200.0,-376200.0,-520900,0,0,2,0,2,10,45,234,186,436
308100.0,-506300.0,-519000,0,0,1,0,3,20,36,271,215,456
163400.0,-651000.0,-651000,0,0,0,1,2,11,39,247,211,441
167500.0,-646900.0,-646900,0,0,0,0,7,19,35,231,207,458
151000.0,-663400.0,-663400,0,0,0,0,3,17,35,257,199,459
141700.0,-672700.0,-672700,0,0,0,0,1,13,36,247,210,462
149700.0,-664700.0,-664700,0,0,0,0,2,19,40,254,210,431
146700.0,-667700.0,-667700,0,0,0,0,3,12,40,266,198,429
158900.0,-655500.0,-655500,0,0,0,0,3,26,30,246,215,465
148100.0,-666300.0,-666300,0,0,0,0,2,19,37,241,193,474
142200.0,-672200.0,-672200,0,0,0,0,2,14,36,273,185,443
163100.0,-651300.0,-651300,0,0,0,0,7,17,31,251,190,460
150900.0,-663500.0,-663500,0,0,0,0,4,11,30,239,221,460
159600.0,-654800.0,-654800,0,0,0,0,5,12,32,282,235,420
174700.0,-639700.0,-639700,0,0,0,1,3,21,37,257,202,450
138700.0,-675700.0,-675700,0,0,0,0,0,18,30,255,209,450
148700.0,-665700.0,-665700,0,0,0,0,3,16,30,242,226,425
189300.0,-625100.0,-625100,0,0,0,2,3,18,41,268,192,413
144700.0,-669700.0,-669700,0,0,0,0,2,17,43,238,180,461
153700.0,-660700.0,-660700,0,0,0,0,4,15,33,253,207,458
144700.0,-669700.0,-669700,0,0,0,0,1,23,37,237,195,448
156400.0,-658000.0,-658000,0,0,0,0,3,20,38,255,214,449
170800.0,-643600.0,-643600,0,0,0,1,2,18,39,249,203,473
154500.0,-659900.0,-659900,0,0,0,0,4,17,41,253,193,446
160200.0,-654200.0,-654200,0,0,0,1,1,12,34,242,215,458
141800.0,-672600.0,-672600,0,0,0,0,3,14,31,237,194,437
194600.0,-619800.0,-619800,0,0,0,2,3,22,26,271,218,439
169500.0,-644900.0,-644900,0,0,0,1,2,20,43,253,213,404
168200.0,-646200.0,-646200,0,0,0,1,2,21,39,244,206,422
146900.0,-667500.0,-667500,0,0,0,0,1,22,38,251,209,432
144600.0,-669800.0,-669800,0,0,0,0,2,20,28,242,210,432
143600.0,-670800.0,-670800,0,0,0,0,1,20,36,241,196,459
158600.0,-655800.0,-655800,0,0,0,0,3,24,41,265,207,431
163800.0,-650600.0,-650600,0,0,0,0,7,15,36,254,210,420
132400.0,-682000.0,-682000,0,0,0,0,0,12,30,260,209,430
160100.0,-654300.0,-654300,0,0,0,0,3,25,43,236,212,449
179300.0,-635100.0,-635100,0,0,0,1,4,19,42,273,207,426
137100.0,-677300.0,-677300,0,0,0,0,0,24,27,260,179,453
144800.0,-669600.0,-669600,0,0,0,0,1,22,26,253,214,447
146400.0,-668000.0,-668000,0,0,0,0,4,15,26,251,189,451
148200.0,-666200.0,-666200,0,0,0,0,2,25,34,258,197,414
144300.0,-670100.0,-670100,0,0,0,0,3,17,38,258,187,403
151500.0,-662900.0,-662900,0,0,0,0,1,27,41,265,189,452
316700.0,-497700.0,-498200,0,0,1,1,3,17,38,253,184,438
163600.0,-650800.0,-650800,0,0,0,0,6,18,36,270,197,444
151400.0,-663000.0,-663000,0,0,0,0,2,18,43,270,201,446
322100.0,-492300.0,-506500,0,0,1,1,3,16,33,258,212,459
181100.0,-633300.0,-633300,0,0,0,1,5,20,43,257,192,438
339100.0,-475300.0,-475300,0,0,1,2,5,13,19,289,196,430
160600.0,-653800.0,-653800,0,0,0,0,3,25,40,249,211,455
140300.0,-674100.0,-674100,0,0,0,0,1,19,32,268,195,425
160800.0,-653600.0,-653600,0,0,0,0,4,18,48,293,195,429
138300.0,-676100.0,-676300,0,0,0,0,2,15,34,251,190,416
153800.0,-660600.0,-660600,0,0,0,0,1,27,33,255,229,437
169400.0,-645000.0,-645000,0,0,0,1,4,10,42,261,182,461
168400.0,-646000.0,-646000,0,0,0,0,6,23,36,275,197,447
150000.0,-664400.0,-664400,0,0,0,0,2,17,44,224,198,488
162200.0,-652200.0,-652200,0,0,0,0,4,33,32,241,198,433
158100.0,-656300.0,-656300,0,0,0,1,0,25,24,238,203,441
328800.0,-485600.0,-552100,0,0,1,1,4,18,48,262,190,450
151300.0,-663100.0,-663100,0,0,0,0,3,17,37,247,214,434
311200.0,-503200.0,-554700,0,0,1,1,1,16,40,250,187,460
148700.0,-665700.0,-665700,0,0,0,0,2,23,33,240,192,467
168100.0,-646300.0,-646300,0,0,0,1,3,15,33,252,199,459
169100.0,-645300.0,-645300,0,0,0,1,3,18,28,262,207,439
180300.0,-634100.0,-634100,0,0,0,1,2,31,37,263,205,454
196200.0,-618200.0,-618200,0,0,0,2,2,27,36,274,199,450
306800.0,-507600.0,-507600,0,0,1,0,3,25,33,260,216,424
143200.0,-671200.0,-671200,0,0,0,0,1,20,36,252,192,452
170600.0,-643800.0,-643800,0,0,0,1,2,21,33,246,228,424
168300.0,-646100.0,-646100,0,0,0,1,3,18,39,251,205,402
170500.0,-643900.0,-643900,0,0,0,0,5,30,36,255,213,440
159600.0,-654800.0,-654800,0,0,0,0,6,22,27,240,183,466
182400.0,-632000.0,-632000,0,0,0,1,5,20,37,257,206,447
162200.0,-652200.0,-652200,0,0,0,1,1,23,29,225,212,433
181200.0,-633200.0,-633200,0,0,0,1,4,21,44,263,204,437
168800.0,-645600.0,-645600,0,0,0,1,3,16,33,250,191,476
167300.0,-647100.0,-647100,0,0,0,0,5,23,39,268,206,453
172800.0,-641600.0,-641600,0,0,0,1,2,20,40,270,211,436
156000.0,-658400.0,-658400,0,0,0,0,5,19,31,279,171,463
188700.0,-625700.0,-625700,0,0,0,1,6,21,49,257,183,460
184700.0,-629700.0,-629700,0,0,0,1,5,27,32,242,213,435
159000.0,-655400.0,-655400,0,0,0,0,7,14,38,234,193,426
156800.0,-657600.0,-657600,0,0,0,0,4,25,26,260,204,436
166200.0,-648200.0,-648200,0,0,0,1,2,24,28,260,202,414
149900.0,-664500.0,-664500,0,0,0,0,3,17,37,269,202,422
167800.0,-646600.0,-646600,0,0,0,0,5,24,36,266,217,442
153900.0,-660500.0,-660500,0,0,0,0,2,28,35,268,174,479
182700.0,-631700.0,-631700,0,0,0,2,1,17,43,269,181,448
143800.0,-670600.0,-670600,0,0,0,0,2,17,35,246,194,448
151000.0,-663400.0,-663400,0,0,0,0,3,21,34,264,183,456
141200.0,-673200.0,-673200,0,0,0,0,1,20,39,251,190,425
157900.0,-656500.0,-656500,0,0,0,0,5,19,27,258,200,461
167600.0,-646800.0,-646800,0,0,0,1,3,20,30,269,187,433
187200.0,-627200.0,-627200,0,0,0,1,6,21,37,260,213,430
155100.0,-659300.0,-659300,0,0,0,0,4,21,33,266,197,431
162500.0,-651900.0,-651900,0,0,0,1,2,15,29,269,201,438
169000.0,-645400.0,-645500,0,0,0,1,2,19,41,218,223,430
176300.0,-638100.0,-638100,0,0,0,1,2,22,30,276,216,479
157600.0,-656800.0,-656800,0,0,0,0,4,24,27,253,218,427
147600.0,-666800.0,-666800,0,0,0,0,2,20,38,243,212,417
145400.0,-669000.0,-669000,0,0,0,0,3,14,31,266,204,424
182500.0,-631900.0,-631900,0,0,0,2,1,21,27,252,195,467
300100.0,-514300.0,-514300,0,0,1,0,3,24,28,226,209,433
149400.0,-665000.0,-665000,0,0,0,0,2,25,26,260,200,450
166200.0,-648200.0,-650700,0,0,0,1,1,23,38,260,190,446
164700.0,-649700.0,-649700,0,0,0,1,2,17,28,244,214,447
169000.0,-645400.0,-645400,0,0,0,1,3,14,35,266,205,442
157600.0,-656800.0,-656800,0,0,0,1,0,26,28,258,180,438
158300.0,-656100.0,-656100,0,0,0,0,5,16,30,244,221,449
170200.0,-644200.0,-644200,0,0,0,1,3,20,42,264,175,440
149400.0,-665000.0,-665000,0,0,0,0,1,22,38,282,189,466
158300.0,-656100.0,-656100,0,0,0,0,6,16,31,248,200,443
145400.0,-669000.0,-670300,0,0,0,0,3,17,33,237,187,455
293100.0,-521300.0,-521300,0,0,1,0,1,18,36,254,191,467
157800.0,-656600.0,-656600,0,0,0,0,3,26,37,269,202,429
166600.0,-647800.0,-647800,0,0,0,1,3,14,29,274,188,468
155700.0,-658700.0,-658700,0,0,0,0,4,17,41,271,192,442
314500.0,-499900.0,-499900,0,0,1,0,5,26,37,246,200,443
156800.0,-657600.0,-657600,0,0,0,0,4,19,42,256,213,406
177900.0,-636500.0,-636500,0,0,0,1,2,24,42,263,224,428
164600.0,-649800.0,-649800,0,0,0,0,7,14,36,268,202,438
169600.0,-644800.0,-644800,0,0,0,1,2,27,29,268,191,434
144700.0,-669700.0,-669700,0,0,0,0,1,17,52,241,193,436
319600.0,-494800.0,-494800,0,0,1,1,2,18,28,278,203,476
148800.0,-665600.0,-665600,0,0,0,0,2,22,36,261,195,437
319900.0,-494500.0,-494500,0,0,1,1,3,20,39,247,187,442
146400.0,-668000.0,-668000,0,0,0,0,0,23,34,271,213,447
179600.0,-634800.0,-634800,0,0,0,0,8,26,38,281,205,425
152700.0,-661700.0,-661700,0,0,0,0,1,29,43,255,189,450
191500.0,-622900.0,-622900,0,0,0,2,2,20,45,231,211,442
172100.0,-642300.0,-642300,0,0,0,1,4,19,31,248,202,433
171200.0,-643200.0,-643200,0,0,0,1,3,21,33,252,192,456
168400.0,-646000.0,-653400,0,0,0,1,1,22,49,262,179,452
144700.0,-669700.0,-669700,0,0,0,0,3,16,38,248,193,413
158600.0,-655800.0,-655800,0,0,0,0,4,24,33,255,212,423
179700.0,-634700.0,-634700,0,0,0,1,6,9,50,259,201,424
160900.0,-653500.0,-653500,0,0,0,1,3,15,26,253,188,436
165900.0,-648500.0,-648500,0,0,0,1,3,17,34,239,193,442
157800.0,-656600.0,-656600,0,0,0,0,4,21,41,253,191,451
158800.0,-655600.0,-655600,0,0,0,0,4,19,37,260,207,454
158700.0,-655700.0,-655700,0,0,0,1,1,16,41,243,200,412
175200.0,-639200.0,-645500,0,0,0,1,5,21,26,256,200,424
150500.0,-663900.0,-663900,0,0,0,0,3,19,37,240,201,443
323100.0,-491300.0,-491300,0,0,1,1,4,20,30,230,213,435
205900.0,-608500.0,-608500,0,0,0,2,6,22,41,251,202,424
157100.0,-657300.0,-657300,0,0,0,0,2,22,47,256,203,465
224900.0,-589500.0,-589500,0,0,0,3,3,27,38,280,212,457
140000.0,-674400.0,-674400,0,0,0,0,1,14,38,242,208,438
194900.0,-619500.0,-619500,0,0,0,2,3,21,39,241,215,434
148400.0,-666000.0,-666000,0,0,0,1,1,12,25,269,173,433
169500.0,-644900.0,-644900,0,0,0,1,0,23,43,279,205,450
148500.0,-665900.0,-665900,0,0,0,0,1,16,49,250,211,449
149400.0,-665000.0,-665000,0,0,0,0,3,19,34,279,173,461
152500.0,-661900.0,-661900,0,0,0,0,2,20,41,248,219,435
141700.0,-672700.0,-672700,0,0,0,0,2,19,34,262,182,423
135200.0,-679200.0,-679200,0,0,0,0,0,18,37,249,184,443
143200.0,-671200.0,-671200,0,0,0,0,1,16,39,255,202,449
160100.0,-654300.0,-654300,0,0,0,1,1,20,33,263,184,438
156000.0,-658400.0,-658400,0,0,0,0,3,13,38,276,223,462
154400.0,-660000.0,-660000,0,0,0,0,3,20,42,254,191,460
313500.0,-500900.0,-500900,0,0,1,1,2,19,42,225,176,458
187900.0,-626500.0,-626500,0,0,0,1,7,20,37,265,194,438
206100.0,-608300.0,-608300,0,0,0,2,6,14,35,272,215,467
176300.0,-638100.0,-638100,0,0,0,2,0,17,33,240,206,443
165000.0,-649400.0,-649400,0,0,0,1,4,12,37,233,188,437
212000.0,-602400.0,-610200,0,0,0,3,2,24,32,254,209,448
154800.0,-659600.0,-659600,0,0,0,0,3,19,52,254,205,404
152600.0,-661800.0,-661800,0,0,0,0,3,21,41,241,203,427
147600.0,-666800.0,-666800,0,0,0,0,1,19,46,236,206,452
167500.0,-646900.0,-646900,0,0,0,1,3,18,44,260,188,399
154900.0,-659500.0,-659500,0,0,0,0,3,18,40,258,214,439
157000.0,-657400.0,-657400,0,0,0,0,3,21,32,268,226,434
329800.0,-484600.0,-484600,0,0,1,1,3,25,26,283,219,453
142400.0,-672000.0,-672000,0,0,0,0,1,18,42,260,186,440
201500.0,-612900.0,-612900,0,0,0,2,4,25,45,247,196,436
165300.0,-649100.0,-649100,0,0,0,1,2,16,31,234,217,453
160200.0,-654200.0,-654200,0,0,0,1,3,13,27,247,183,457
164300.0,-650100.0,-650100,0,0,0,1,2,17,36,253,193,444
145100.0,-669300.0,-669300,0,0,0,0,1,25,34,227,194,460
144000.0,-670400.0,-670400,0,0,0,0,1,26,39,252,171,442
178400.0,-636000.0,-636000,0,0,0,1,4,20,42,275,184,453
178300.0,-636100.0,-636100,0,0,0,1,5,18,30,267,199,454
148300.0,-666100.0,-666100,0,0,0,0,3,15,30,225,232,434
157400.0,-657000.0,-657000,0,0,0,0,3,23,50,255,203,409
155400.0,-659000.0,-659000,0,0,0,0,4,16,37,272,201,444
147400.0,-667000.0,-667000,0,0,0,0,3,19,32,230,195,454
149700.0,-664700.0,-664700,0,0,0,0,1,21,45,258,201,449
181800.0,-632600.0,-632600,0,0,0,1,4,22,31,268,211,468
136000.0,-678400.0,-678400,0,0,0,0,0,16,35,251,202,437
153400.0,-661000.0,-661000,0,0,0,0,2,24,34,269,206,445
184900.0,-629500.0,-629500,0,0,0,2,2,16,36,262,198,439
152100.0,-662300.0,-662300,0,0,0,0,3,22,33,264,184,461
178900.0,-635500.0,-635500,0,0,0,1,5,18,31,254,194,479
162300.0,-652100.0,-652100,0,0,0,0,5,17,40,258,211,447
178300.0,-636100.0,-636100,0,0,0,1,3,17,50,273,193,468
167500.0,-646900.0,-646900,0,0,0,1,4,17,38,250,175,427
167500.0,-646900.0,-646900,0,0,0,1,2,16,31,276,204,459
317100.0,-497300.0,-636300,0,0,1,0,7,18,29,276,201,453
165300.0,-649100.0,-649100,0,0,0,1,2,13,30,248,225,451
205500.0,-608900.0,-608900,0,0,0,3,1,25,34,238,198,445
144200.0,-670200.0,-670200,0,0,0,0,1,17,43,234,206,448
149600.0,-664800.0,-664800,0,0,0,0,1,23,50,258,191,432
159000.0,-655400.0,-655400,0,0,0,1,0,22,23,263,200,459
159500.0,-654900.0,-654900,0,0,0,0,5,19,41,257,186,450
149500.0,-664900.0,-664900,0,0,0,0,1,23,38,252,208,451
144000.0,-670400.0,-670400,0,0,0,0,1,21,35,238,201,452
147200.0,-667200.0,-667200,0,0,0,0,1,21,51,242,188,442
188900.0,-625500.0,-625500,0,0,0,2,2,19,36,288,205,415
161800.0,-652600.0,-652600,0,0,0,0,5,23,28,234,223,442
144800.0,-669600.0,-669600,0,0,0,0,1,20,30,252,204,468
153200.0,-661200.0,-661200,0,0,0,0,4,18,27,283,187,463
167600.0,-646800.0,-646800,0,0,0,1,4,19,30,228,205,406
176300.0,-638100.0,-638100,0,0,0,1,4,16,41,265,187,472
153400.0,-661000.0,-661000,0,0,0,0,4,16,37,259,198,443
156400.0,-658000.0,-658000,0,0,0,1,0,19,29,247,209,431
158000.0,-656400.0,-656400,0,0,0,1,1,14,43,259,191,415
144100.0,-670300.0,-670300,0,0,0,0,2,17,32,252,188,469
167800.0,-646600.0,-646600,0,0,0,1,2,16,33,236,206,490
150700.0,-663700.0,-663700,0,0,0,0,2,20,33,274,218,425
151700.0,-662700.0,-662700,0,0,0,0,3,15,44,250,187,477
164800.0,-649600.0,-649600,0,0,0,0,6,17,39,264,200,452
147900.0,-666500.0,-666500,0,0,0,0,0,23,30,290,232,421
142100.0,-672300.0,-672300,0,0,0,0,1,19,36,267,195,428
148300.0,-666100.0,-666100,0,0,0,0,2,20,30,252,194,483
179900.0,-634500.0,-634500,0,0,0,2,1,18,31,275,187,442
165700.0,-648700.0,-648700,0,0,0,1,1,17,33,264,212,461
157800.0,-656600.0,-658800,0,0,0,0,2,25,46,259,202,451
161600.0,-652800.0,-652800,0,0,0,0,5,18,38,263,201,455
148000.0,-666400.0,-669400,0,0,0,0,2,20,33,264,192,460
173100.0,-641300.0,-641300,0,0,0,1,3,20,33,247,195,482
147500.0,-666900.0,-666900,0,0,0,0,2,18,43,265,199,416
149400.0,-665000.0,-665000,0,0,0,0,2,13,37,252,223,464
184100.0,-630300.0,-630300,0,0,0,2,0,20,41,273,193,458
149300.0,-665100.0,-665100,0,0,0,0,3,18,36,258,198,431
141400.0,-673000.0,-673000,0,0,0,0,2,19,40,240,172,438
176300.0,-638100.0,-638100,0,0,0,1,4,15,46,268,199,433
193500.0,-620900.0,-620900,0,0,0,2,2,21,43,252,204,455
193100.0,-621300.0,-621300,0,0,0,2,2,26,34,286,184,453
163200.0,-651200.0,-651200,0,0,0,0,6,14,43,280,195,438
161500.0,-652900.0,-652900,0,0,0,1,0,21,33,259,206,444
171400.0,-643000.0,-643000,0,0,0,1,3,21,43,249,178,449
149000.0,-665400.0,-665400,0,0,0,0,3,15,37,266,207,422
159700.0,-654700.0,-654700,0,0,0,0,4,16,31,244,237,467
175000.0,-639400.0,-639400,0,0,0,0,8,26,33,274,187,442
150200.0,-664200.0,-664200,0,0,0,0,2,26,38,248,193,428
153900.0,-660500.0,-660500,0,0,0,0,3,28,39,262,171,435
147200.0,-667200.0,-667200,0,0,0,0,3,12,37,277,193,445
153900.0,-660500.0,-660500,0,0,0,0,2,26,42,262,191,439
147100.0,-667300.0,-669500,0,0,0,0,2,19,32,255,200,456
197700.0,-616700.0,-616700,0,0,0,2,4,19,42,296,184,433
143000.0,-671400.0,-671400,0,0,0,0,3,9,29,286,185,466
168700.0,-645700.0,-645700,0,0,0,1,1,24,37,262,203,439
174200.0,-640200.0,-640200,0,0,0,1,4,21,29,266,207,418
177400.0,-637000.0,-637000,0,0,0,1,3,27,51,260,174,426
153700.0,-660700.0,-660700,0,0,0,0,2,25,32,263,196,474
146500.0,-667900.0,-667900,0,0,0,0,1,15,48,251,201,460
141800.0,-672600.0,-672600,0,0,0,0,2,19,34,216,196,442
154700.0,-659700.0,-659700,0,0,0,0,5,17,28,275,185,454
138800.0,-675600.0,-675600,0,0,0,0,0,11,41,266,214,442
164200.0,-650200.0,-650200,0,0,0,1,1,19,29,268,222,422
154000.0,-660400.0,-660400,0,0,0,0,3,22,37,268,194,440
155800.0,-658600.0,-658600,0,0,0,0,4,18,36,228,222,438
167400.0,-647000.0,-647000,0,0,0,1,2,18,48,237,189,443
161500.0,-652900.0,-652900,0,0,0,0,4,30,36,251,200,420
162600.0,-651800.0,-651800,0,0,0,0,3,23,47,277,206,445
348000.0,-466400.0,-466400,0,0,1,2,6,18,40,247,172,445
160600.0,-653800.0,-653800,0,0,0,0,3,29,43,239,208,427
152000.0,-662400.0,-662400,0,0,0,0,3,18,30,263,214,445
147000.0,-667400.0,-667400,0,0,0,0,2,19,28,272,196,462
143600.0,-670800.0,-670800,0,0,0,0,4,19,30,237,178,411
144800.0,-669600.0,-669600,0,0,0,0,3,15,38,240,184,448
141600.0,-672800.0,-672800,0,0,0,0,2,21,26,259,178,449
172400.0,-642000.0,-642000,0,0,0,1,5,15,29,257,188,455
141600.0,-672800.0,-672800,0,0,0,0,2,13,28,254,219,428
145200.0,-669200.0,-669200,0,0,0,0,1,20,42,260,212,400
164100.0,-650300.0,-650300,0,0,0,1,3,13,35,262,205,405
157200.0,-657200.0,-657200,0,0,0,1,1,12,40,250,195,436
326500.0,-487900.0,-623900,0,0,1,1,6,14,29,259,183,472
149600.0,-664800.0,-664800,0,0,0,0,3,21,32,246,195,444
141800.0,-672600.0,-672600,0,0,0,0,2,18,38,249,174,445
151200.0,-663200.0,-663200,0,0,0,0,4,14,43,272,174,448
157800.0,-656600.0,-656600,0,0,0,0,3,32,30,270,181,450
305200.0,-509200.0,-509200,0,0,1,0,2,21,47,242,209,456
190000.0,-624400.0,-624400,0,0,0,2,3,19,44,251,170,461
146600.0,-667800.0,-667800,0,0,0,0,2,24,24,242,195,466
172500.0,-641900.0,-641900,0,0,0,1,4,17,32,252,199,451
203200.0,-611200.0,-611200,0,0,0,2,5,28,26,240,217,430
155300.0,-659100.0,-659100,0,0,0,0,2,21,35,251,214,486
148300.0,-666100.0,-666100,0,0,0,0,4,16,27,243,207,430
172600.0,-641800.0,-641800,0,0,0,1,3,22,30,258,197,458
163800.0,-650600.0,-650600,0,0,0,0,5,20,41,274,205,430
146800.0,-667600.0,-667600,0,0,0,0,2,18,34,232,196,484
170100.0,-644300.0,-644300,0,0,0,0,5,21,44,265,232,428
163700.0,-650700.0,-650700,0,0,0,1,2,21,33,241,175,466
143800.0,-670600.0,-670600,0,0,0,0,3,11,36,260,190,446
353900.0,-460500.0,-460500,0,0,1,3,2,14,33,272,202,439
177100.0,-637300.0,-637300,0,0,0,1,4,20,40,239,200,452
313700.0,-500700.0,-500700,0,0,1,1,0,18,40,258,204,467
300600.0,-513800.0,-513800,0,0,1,0,3,20,26,258,217,430
174200.0,-640200.0,-640200,0,0,0,1,4,17,32,256,212,438
154800.0,-659600.0,-659600,0,0,0,0,3,22,43,247,202,429
146800.0,-667600.0,-667600,0,0,0,0,1,22,38,286,182,450
160200.0,-654200.0,-654200,0,0,0,1,0,21,39,255,210,403
154400.0,-660000.0,-660000,0,0,0,0,4,18,32,253,216,427
152400.0,-662000.0,-662000,0,0,0,0,4,19,27,241,205,453
187000.0,-627400.0,-627400,0,0,0,2,3,17,27,258,207,434
162100.0,-652300.0,-652300,0,0,0,0,4,24,44,258,198,439
178000.0,-636400.0,-636400,0,0,0,1,2,21,40,268,213,478
165000.0,-649400.0,-649400,0,0,0,1,3,21,30,245,179,439
172000.0,-642400.0,-642400,0,0,0,1,3,25,28,274,176,462
161200.0,-653200.0,-653200,0,0,0,0,4,24,43,262,204,418
143200.0,-671200.0,-671200,0,0,0,0,1,15,41,225,210,463
162000.0,-652400.0,-652400,0,0,0,1,1,20,34,238,190,466
152400.0,-662000.0,-662000,0,0,0,0,2,24,39,266,183,464
292200.0,-522200.0,-522200,0,0,1,0,2,20,33,264,183,420
182200.0,-632200.0,-632200,0,0,0,2,2,15,38,229,214,413
157300.0,-657100.0,-657100,0,0,0,0,3,23,43,264,199,435
306900.0,-507500.0,-507500,0,0,1,0,3,15,38,273,220,464
144800.0,-669600.0,-669600,0,0,0,0,2,12,39,248,209,450
239600.0,-574800.0,-580000,0,0,0,4,4,25,42,255,195,423
298300.0,-516100.0,-516100,0,0,1,0,2,17,30,280,207,453
173800.0,-640600.0,-640600,0,0,0,0,8,21,35,282,197,434
173500.0,-640900.0,-640900,0,0,0,1,3,23,43,241,197,424
140900.0,-673500.0,-673500,0,0,0,0,0,20,39,255,187,464
146300.0,-668100.0,-668100,0,0,0,0,2,15,41,264,198,439
174300.0,-640100.0,-640100,0,0,0,1,3,25,37,296,172,435
167700.0,-646700.0,-646700,0,0,0,1,2,22,29,286,184,451
301100.0,-513300.0,-513300,0,0,1,0,1,27,36,265,213,420
161700.0,-652700.0,-652700,0,0,0,0,5,22,34,266,190,459
160900.0,-653500.0,-653500,0,0,0,0,4,22,39,273,196,452
147500.0,-666900.0,-666900,0,0,0,0,3,12,40,275,195,434
175600.0,-638800.0,-638800,0,0,0,2,1,13,33,265,190,435
308700.0,-505700.0,-505700,0,0,1,1,2,11,38,270,183,431
171800.0,-642600.0,-642600,0,0,0,1,1,28,38,235,224,419
134900.0,-679500.0,-679500,0,0,0,0,0,14,38,248,200,437
182300.0,-632100.0,-632100,0,0,0,2,1,14,43,284,195,425
157600.0,-656800.0,-656800,0,0,0,0,2,27,46,240,199,458
181900.0,-632500.0,-632500,0,0,0,1,5,19,34,247,213,458
152200.0,-662200.0,-662200,0,0,0,0,3,9,43,273,207,471
164000.0,-650400.0,-650400,0,0,0,1,2,21,31,243,196,433
180200.0,-634200.0,-634200,0,0,0,1,3,21,37,255,231,449
151000.0,-663400.0,-663400,0,0,0,0,3,20,34,246,200,448
148300.0,-666100.0,-666100,0,0,0,0,3,17,34,245,210,426
159200.0,-655200.0,-655200,0,0,0,1,2,18,31,256,177,434
165600.0,-648800.0,-648800,0,0,0,1,2,18,37,260,197,430
152400.0,-662000.0,-662000,0,0,0,0,3,19,43,251,192,445
165200.0,-649200.0,-649200,0,0,0,1,3,10,34,254,217,428
151400.0,-663000.0,-663000,0,0,0,0,2,21,33,267,206,455
164800.0,-649600.0,-649600,0,0,0,0,7,18,32,245,203,445
139400.0,-675000.0,-675000,0,0,0,0,1,18,32,240,197,448
145600.0,-668800.0,-668800,0,0,0,0,2,17,39,223,214,433
171500.0,-642900.0,-642900,0,0,0,1,2,24,36,276,204,415
143300.0,-671100.0,-671100,0,0,0,0,2,22,27,258,183,445
191100.0,-623300.0,-623300,0,0,0,2,3,23,30,239,198,452
189200.0,-625200.0,-625200,0,0,0,2,4,16,33,231,203,435
169200.0,-645200.0,-645200,0,0,0,0,5,22,46,275,216,425
177200.0,-637200.0,-637200,0,0,0,1,4,18,33,254,215,452
146600.0,-667800.0,-667800,0,0,0,0,2,17,39,234,214,432
215500.0,-598900.0,-598900,0,0,0,3,2,27,43,228,200,459
173700.0,-640700.0,-640700,0,0,0,1,3,19,43,300,196,401
160100.0,-654300.0,-654300,0,0,0,0,4,25,33,276,203,427
142900.0,-671500.0,-671500,0,0,0,0,1,18,36,260,205,431
152500.0,-661900.0,-664200,0,0,0,0,3,19,37,263,197,448
220000.0,-594400.0,-594400,0,0,0,3,4,20,33,251,220,457
166100.0,-648300.0,-648300,0,0,0,1,3,17,36,238,186,451
165900.0,-648500.0,-648500,0,0,0,1,2,16,32,264,208,443
161700.0,-652700.0,-652700,0,0,0,1,3,14,36,283,167,424
2933164.0,2118764.0,-281600,0,1,0,0,4,14,33,237,201,464
162000.0,-652400.0,-652400,0,0,0,1,1,21,40,237,189,437
150700.0,-663700.0,-663700,0,0,0,0,2,20,32,244,218,459
292700.0,-521700.0,-622300,0,0,1,0,1,17,37,257,197,452
170800.0,-643600.0,-643600,0,0,0,1,1,23,34,253,211,473
150500.0,-663900.0,-663900,0,0,0,0,2,21,36,248,216,433
155100.0,-659300.0,-659300,0,0,0,1,2,9,37,239,193,426
168200.0,-646200.0,-646200,0,0,0,1,3,13,33,264,212,438
174200.0,-640200.0,-640200,0,0,0,0,7,28,34,249,212,429
149200.0,-665200.0,-665200,0,0,0,0,3,19,38,248,188,444
152700.0,-661700.0,-661700,0,0,0,0,3,20,36,244,207,445
165700.0,-648700.0,-648700,0,0,0,1,2,18,27,259,194,478
204000.0,-610400.0,-610400,0,0,0,2,5,27,41,255,190,425
145700.0,-668700.0,-668700,0,0,0,0,3,14,35,262,186,451
202900.0,-611500.0,-611500,0,0,0,2,4,25,42,245,203,450
155600.0,-658800.0,-658800,0,0,0,0,3,18,43,238,208,466
154500.0,-659900.0,-659900,0,0,0,0,4,17,31,273,197,458
151700.0,-662700.0,-662700,0,0,0,0,3,16,47,241,199,442
155600.0,-658800.0,-658800,0,0,0,0,5,17,30,255,189,467
135000.0,-679400.0,-679400,0,0,0,0,0,15,40,247,207,409
