total_prize_real,net_profit_real,max_drawdown,total_cost,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
152200.0,-662200.0,-662200,814400,0,0,0,0,3,21,46,263,189,409
156400.0,-658000.0,-658000,814400,0,0,0,0,1,27,37,267,216,461
293300.0,-521100.0,-521100,814400,0,0,1,0,2,18,32,261,196,428
160300.0,-654100.0,-654100,814400,0,0,0,0,2,22,43,253,216,490
139500.0,-674900.0,-674900,814400,0,0,0,0,0,16,34,268,206,451
188800.0,-625600.0,-625600,814400,0,0,0,2,3,22,31,261,187,433
191600.0,-622800.0,-622800,814400,0,0,0,2,5,11,32,237,210,443
211000.0,-603400.0,-603400,814400,0,0,0,3,3,18,40,258,190,448
158400.0,-656000.0,-659300,814400,0,0,0,0,4,24,51,247,183,415
184000.0,-630400.0,-630400,814400,0,0,0,2,2,13,37,266,204,434
152500.0,-661900.0,-661900,814400,0,0,0,0,4,17,33,258,199,441
159400.0,-655000.0,-655000,814400,0,0,0,0,5,13,36,236,219,472
140300.0,-674100.0,-674100,814400,0,0,0,0,2,14,35,257,180,454
172200.0,-642200.0,-642200,814400,0,0,0,1,3,16,44,272,176,474
156500.0,-657900.0,-657900,814400,0,0,0,0,2,13,43,282,217,493
146400.0,-668000.0,-670100,814400,0,0,0,0,2,16,35,266,205,440
297300.0,-517100.0,-517100,814400,0,0,1,0,1,22,42,257,205,422
157000.0,-657400.0,-657400,814400,0,0,0,0,5,20,43,259,180,419
186200.0,-628200.0,-628200,814400,0,0,0,2,3,17,41,245,180,437
137600.0,-676800.0,-676800,814400,0,0,0,0,2,19,39,251,163,411
151900.0,-662500.0,-662500,814400,0,0,0,0,5,17,36,250,189,411
161600.0,-652800.0,-652800,814400,0,0,0,0,3,26,40,286,192,458
157000.0,-657400.0,-657400,814400,0,0,0,0,4,20,34,245,212,445
168900.0,-645500.0,-645500,814400,0,0,0,1,3,16,33,259,209,432
155000.0,-659400.0,-659400,814400,0,0,0,0,3,21,37,230,213,458
183400.0,-631000.0,-631000,814400,0,0,0,2,2,22,33,240,189,428
160300.0,-654100.0,-655700,814400,0,0,0,0,4,22,30,253,209,476
181200.0,-633200.0,-633200,814400,0,0,0,1,5,17,36,252,228,424
190800.0,-623600.0,-623600,814400,0,0,0,2,2,21,35,264,199,458
191300.0,-623100.0,-623100,814400,0,0,0,1,6,24,35,276,214,437
153600.0,-660800.0,-660800,814400,0,0,0,0,4,20,34,249,200,431
148200.0,-666200.0,-666200,814400,0,0,0,0,3,13,37,250,198,464
149800.0,-664600.0,-664600,814400,0,0,0,0,1,26,35,224,203,480
150100.0,-664300.0,-664300,814400,0,0,0,0,4,16,34,243,179,476
150700.0,-663700.0,-663700,814400,0,0,0,0,4,17,32,259,195,434
168000.0,-646400.0,-646400,814400,0,0,0,0,5,23,40,254,214,454
167000.0,-647400.0,-647400,814400,0,0,0,1,2,20,32,242,198,464
179700.0,-634700.0,-642600,814400,0,0,0,1,2,27,40,241,215,470
186500.0,-627900.0,-627900,814400,0,0,0,2,2,20,29,240,205,459
147100.0,-667300.0,-667300,814400,0,0,0,0,2,16,43,254,197,443
153100.0,-661300.0,-665800,814400,0,0,0,0,4,19,29,254,218,413
307200.0,-507200.0,-507200,814400,0,0,1,0,5,18,40,222,206,434
148000.0,-666400.0,-666400,814400,0,0,0,0,1,22,40,235,205,459
168500.0,-645900.0,-645900,814400,0,0,0,1,1,24,31,273,204,448
162000.0,-652400.0,-652400,814400,0,0,0,0,5,19,33,251,214,457
184400.0,-630000.0,-630000,814400,0,0,0,2,0,19,44,268,194,460
151200.0,-663200.0,-663300,814400,0,0,0,0,2,26,29,245,200,463
178500.0,-635900.0,-635900,814400,0,0,0,1,3,23,42,264,201,447
200800.0,-613600.0,-613600,814400,0,0,0,2,4,22,31,298,201,448
137700.0,-676700.0,-676700,814400,0,0,0,0,1,20,29,282,180,419
165400.0,-649000.0,-649000,814400,0,0,0,1,3,23,23,245,187,439
145200.0,-669200.0,-669200,814400,0,0,0,0,4,13,27,266,188,438
149500.0,-664900.0,-664900,814400,0,0,0,0,3,12,39,241,197,488
160500.0,-653900.0,-653900,814400,0,0,0,0,5,15,48,273,198,424
141200.0,-673200.0,-673200,814400,0,0,0,0,2,18,41,252,176,420
163900.0,-650500.0,-650500,814400,0,0,0,0,4,26,41,242,206,453
184100.0,-630300.0,-630300,814400,0,0,0,1,6,21,31,217,205,482
177500.0,-636900.0,-636900,814400,0,0,0,2,1,19,31,269,186,418
169300.0,-645100.0,-645100,814400,0,0,0,1,2,21,39,265,205,414
175000.0,-639400.0,-650600,814400,0,0,0,1,2,21,35,269,207,479
150200.0,-664200.0,-664200,814400,0,0,0,0,3,18,34,260,189,464
142800.0,-671600.0,-671600,814400,0,0,0,0,1,19,41,262,185,440
169600.0,-644800.0,-644800,814400,0,0,0,1,1,24,36,264,207,442
155000.0,-659400.0,-659400,814400,0,0,0,0,5,18,35,234,197,438
163600.0,-650800.0,-650800,814400,0,0,0,0,4,30,30,245,203,465
148200.0,-666200.0,-666200,814400,0,0,0,0,3,17,40,236,200,430
147300.0,-667100.0,-667100,814400,0,0,0,0,3,19,30,232,202,445
146600.0,-667800.0,-667800,814400,0,0,0,0,1,28,27,276,207,404
165000.0,-649400.0,-649400,814400,0,0,0,1,1,19,36,262,198,456
167600.0,-646800.0,-646800,814400,0,0,0,1,3,19,32,267,190,429
147800.0,-666600.0,-666600,814400,0,0,0,0,2,25,33,238,192,444
141600.0,-672800.0,-672800,814400,0,0,0,0,2,17,33,233,203,429
162100.0,-652300.0,-652300,814400,0,0,0,1,1,18,37,230,193,473
168400.0,-646000.0,-646000,814400,0,0,0,0,5,25,47,267,212,405
158200.0,-656200.0,-656200,814400,0,0,0,1,1,20,31,241,195,427
157000.0,-657400.0,-657400,814400,0,0,0,0,4,19,30,253,225,435
163200.0,-651200.0,-651200,814400,0,0,0,1,1,19,32,262,192,466
152200.0,-662200.0,-662200,814400,0,0,0,0,3,19,41,244,192,458
146400.0,-668000.0,-668000,814400,0,0,0,0,2,18,33,256,193,466
176500.0,-637900.0,-637900,814400,0,0,0,0,8,28,35,239,193,456
156100.0,-658300.0,-658300,814400,0,0,0,0,6,10,41,241,219,398
146000.0,-668400.0,-668400,814400,0,0,0,0,0,20,43,275,211,431
155100.0,-659300.0,-659300,814400,0,0,0,0,4,18,41,226,186,485
164800.0,-649600.0,-649600,814400,0,0,0,1,2,20,33,246,198,434
176000.0,-638400.0,-638400,814400,0,0,0,1,4,18,35,269,196,455
150000.0,-664400.0,-664400,814400,0,0,0,0,2,16,50,239,214,425
134600.0,-679800.0,-679800,814400,0,0,0,0,0,12,39,237,205,447
188700.0,-625700.0,-625700,814400,0,0,0,2,1,22,40,299,174,464
158400.0,-656000.0,-656000,814400,0,0,0,0,5,19,37,274,181,448
152300.0,-662100.0,-662100,814400,0,0,0,0,2,24,36,274,188,457
169400.0,-645000.0,-645000,814400,0,0,0,1,3,13,38,267,208,435
152600.0,-661800.0,-661800,814400,0,0,0,1,0,18,29,239,202,423
137800.0,-676600.0,-676600,814400,0,0,0,0,0,20,36,239,193,449
170900.0,-643500.0,-643500,814400,0,0,0,1,4,18,33,228,204,437
151400.0,-663000.0,-663000,814400,0,0,0,0,3,17,35,264,190,474
168500.0,-645900.0,-645900,814400,0,0,0,1,2,20,39,245,198,448
144400.0,-670000.0,-670000,814400,0,0,0,0,0,26,35,265,196,439
300900.0,-513500.0,-513500,814400,0,0,1,0,3,24,33,259,186,434
165100.0,-649300.0,-649300,814400,0,0,0,0,3,18,42,281,220,498
302700.0,-511700.0,-511700,814400,0,0,1,0,1,24,38,267,204,468
156000.0,-658400.0,-658400,814400,0,0,0,1,0,17,32,279,190,437
164900.0,-649500.0,-649500,814400,0,0,0,1,1,25,30,239,198,454
155100.0,-659300.0,-659300,814400,0,0,0,0,4,18,40,262,175,475
159600.0,-654800.0,-654800,814400,0,0,0,0,3,19,54,233,202,471
169000.0,-645400.0,-645400,814400,0,0,0,1,0,24,38,258,214,460
167600.0,-646800.0,-646800,814400,0,0,0,0,5,21,35,278,227,436
305000.0,-509400.0,-509400,814400,0,0,1,0,5,18,33,233,192,457
139200.0,-675200.0,-675200,814400,0,0,0,0,1,18,35,230,192,454
150800.0,-663600.0,-663600,814400,0,0,0,0,4,21,32,264,192,404
152100.0,-662300.0,-662300,814400,0,0,0,0,4,19,32,277,193,418
158700.0,-655700.0,-655700,814400,0,0,0,0,4,26,29,236,210,447
308200.0,-506200.0,-518700,814400,0,0,1,0,4,22,36,258,198,448
152000.0,-662400.0,-662400,814400,0,0,0,1,1,14,30,262,175,436
170300.0,-644100.0,-644100,814400,0,0,0,1,3,20,40,238,199,427
140400.0,-674000.0,-674000,814400,0,0,0,0,2,20,25,272,182,428
146400.0,-668000.0,-668000,814400,0,0,0,0,1,18,39,258,222,422
151000.0,-663400.0,-663400,814400,0,0,0,0,2,18,40,296,190,450
163300.0,-651100.0,-651100,814400,0,0,0,0,4,28,39,236,199,459
175900.0,-638500.0,-638500,814400,0,0,0,1,4,20,37,232,191,477
308200.0,-506200.0,-506200,814400,0,0,1,0,4,17,39,275,209,437
328600.0,-485800.0,-485800,814400,0,0,1,1,4,20,34,242,226,436
309200.0,-505200.0,-637200,814400,0,0,1,0,7,14,30,251,192,445
143400.0,-671000.0,-671000,814400,0,0,0,0,2,20,38,228,175,464
193000.0,-621400.0,-621400,814400,0,0,0,2,4,15,36,251,196,463
158300.0,-656100.0,-656100,814400,0,0,0,0,5,21,37,248,197,425
155300.0,-659100.0,-659100,814400,0,0,0,0,3,18,39,261,211,450
162500.0,-651900.0,-651900,814400,0,0,0,1,1,14,39,271,195,456
153400.0,-661000.0,-661000,814400,0,0,0,0,4,17,37,274,182,452
203400.0,-611000.0,-611000,814400,0,0,0,2,4,28,38,255,202,439
188300.0,-626100.0,-634600,814400,0,0,0,2,3,15,38,266,192,441
224400.0,-590000.0,-590000,814400,0,0,0,3,6,19,31,270,211,436
178100.0,-636300.0,-636300,814400,0,0,0,1,3,23,37,284,194,457
158900.0,-655500.0,-655500,814400,0,0,0,0,4,17,35,249,221,462
164000.0,-650400.0,-650400,814400,0,0,0,1,1,17,38,253,206,447
170700.0,-643700.0,-643700,814400,0,0,0,1,1,20,31,282,218,465
147600.0,-666800.0,-666800,814400,0,0,0,0,2,19,26,240,219,462
291500.0,-522900.0,-598200,814400,0,0,1,0,1,16,37,241,207,444
156700.0,-657700.0,-657700,814400,0,0,0,0,3,25,34,268,190,463
195600.0,-618800.0,-618800,814400,0,0,0,2,4,19,43,230,190,462
173100.0,-641300.0,-641300,814400,0,0,0,1,3,15,41,257,209,452
159200.0,-655200.0,-655200,814400,0,0,0,0,4,16,38,268,200,484
158700.0,-655700.0,-655700,814400,0,0,0,0,5,15,38,265,194,462
169500.0,-644900.0,-644900,814400,0,0,0,0,5,26,48,257,183,472
160000.0,-654400.0,-654400,814400,0,0,0,0,2,32,32,283,194,465
180300.0,-634100.0,-634100,814400,0,0,0,1,3,20,37,261,217,480
309300.0,-505100.0,-505100,814400,0,0,1,0,5,14,35,242,205,489
151700.0,-662700.0,-662700,814400,0,0,0,0,2,20,42,237,207,458
176500.0,-637900.0,-637900,814400,0,0,0,1,4,18,46,245,200,432
152400.0,-662000.0,-662000,814400,0,0,0,0,4,23,37,242,194,402
148500.0,-665900.0,-665900,814400,0,0,0,0,3,14,35,239,197,480
172500.0,-641900.0,-641900,814400,0,0,0,1,3,21,35,269,204,420
187000.0,-627400.0,-627400,814400,0,0,0,1,7,17,38,264,184,470
180600.0,-633800.0,-633800,814400,0,0,0,1,3,31,30,250,220,428
151500.0,-662900.0,-662900,814400,0,0,0,0,3,19,34,217,209,472
302300.0,-512100.0,-535200,814400,0,0,1,0,3,13,36,278,217,443
294300.0,-520100.0,-520100,814400,0,0,1,0,3,16,34,236,200,423
163100.0,-651300.0,-651300,814400,0,0,0,1,3,18,39,257,173,408
301200.0,-513200.0,-597100,814400,0,0,1,0,2,21,44,267,187,447
183400.0,-631000.0,-631000,814400,0,0,0,1,6,12,47,232,221,436
156700.0,-657700.0,-657700,814400,0,0,0,0,3,20,42,253,204,458
147300.0,-667100.0,-667100,814400,0,0,0,0,2,15,44,250,185,477
182700.0,-631700.0,-631700,814400,0,0,0,2,2,20,30,264,177,449
287700.0,-526700.0,-526700,814400,0,0,1,0,1,20,40,261,178,400
158000.0,-656400.0,-656400,814400,0,0,0,0,6,16,33,261,187,445
160300.0,-654100.0,-654100,814400,0,0,0,1,1,17,34,276,189,437
143700.0,-670700.0,-670700,814400,0,0,0,0,2,21,30,260,184,441
154000.0,-660400.0,-660400,814400,0,0,0,0,3,18,38,266,201,456
181900.0,-632500.0,-632500,814400,0,0,0,1,3,19,34,290,229,463
146900.0,-667500.0,-667500,814400,0,0,0,0,3,19,35,240,181,455
157600.0,-656800.0,-656800,814400,0,0,0,1,2,13,32,259,185,435
150900.0,-663500.0,-663500,814400,0,0,0,0,3,23,31,263,193,432
152700.0,-661700.0,-661700,814400,0,0,0,1,1,11,29,265,198,422
2708839.0,1894439.0,-282900,814400,0,1,0,2,1,22,34,275,185,467
175600.0,-638800.0,-638800,814400,0,0,0,1,3,17,35,242,229,460
184100.0,-630300.0,-645900,814400,0,0,0,1,4,28,30,258,208,463
165000.0,-649400.0,-649400,814400,0,0,0,0,4,23,41,254,209,470
149400.0,-665000.0,-665000,814400,0,0,0,0,3,17,33,256,209,432
191200.0,-623200.0,-623200,814400,0,0,0,2,4,18,27,268,197,438
144700.0,-669700.0,-669700,814400,0,0,0,0,2,14,38,248,226,403
148300.0,-666100.0,-666100,814400,0,0,0,0,2,23,33,252,189,457
152500.0,-661900.0,-661900,814400,0,0,0,0,2,20,30,259,223,460
149800.0,-664600.0,-664600,814400,0,0,0,0,2,20,35,248,218,434
161800.0,-652600.0,-652600,814400,0,0,0,1,1,16,40,251,180,479
169500.0,-644900.0,-644900,814400,0,0,0,1,2,21,39,255,188,460
298400.0,-516000.0,-568400,814400,0,0,1,0,3,22,28,263,198,417
171800.0,-642600.0,-642600,814400,0,0,0,1,1,23,30,258,215,486
304400.0,-510000.0,-549300,814400,0,0,1,0,2,18,39,261,228,447
311900.0,-502500.0,-502500,814400,0,0,1,0,4,23,47,257,190,450
161100.0,-653300.0,-653300,814400,0,0,0,1,0,18,39,229,203,476
143800.0,-670600.0,-670600,814400,0,0,0,0,2,18,32,256,193,444
143000.0,-671400.0,-671400,814400,0,0,0,0,1,20,34,249,198,449
171800.0,-642600.0,-642600,814400,0,0,0,1,1,24,38,246,213,462
163600.0,-650800.0,-657100,814400,0,0,0,1,3,8,34,243,207,459
168900.0,-645500.0,-645500,814400,0,0,0,1,3,19,36,256,197,423
157100.0,-657300.0,-657300,814400,0,0,0,0,4,21,36,253,200,446
163900.0,-650500.0,-650500,814400,0,0,0,1,3,17,39,248,174,431
143500.0,-670900.0,-670900,814400,0,0,0,0,2,20,23,273,186,458
169500.0,-644900.0,-644900,814400,0,0,0,1,1,28,50,246,177,431
160000.0,-654400.0,-654400,814400,0,0,0,0,6,15,25,254,199,488
154900.0,-659500.0,-659500,814400,0,0,0,0,3,25,35,266,189,445
343500.0,-470900.0,-589500,814400,0,0,1,2,1,19,57,254,197,467
297300.0,-517100.0,-517100,814400,0,0,1,0,3,24,31,245,172,448
147900.0,-666500.0,-666500,814400,0,0,0,0,1,22,37,281,203,428
158600.0,-655800.0,-655800,814400,0,0,0,0,4,23,40,256,199,428
151900.0,-662500.0,-662500,814400,0,0,0,0,3,17,33,232,224,451
302300.0,-512100.0,-512100,814400,0,0,1,0,1,16,57,232,211,473
173500.0,-640900.0,-640900,814400,0,0,0,1,4,20,34,257,180,462
147200.0,-667200.0,-667200,814400,0,0,0,0,2,20,39,240,197,442
170900.0,-643500.0,-643500,814400,0,0,0,1,4,11,45,254,193,441
162200.0,-652200.0,-652200,814400,0,0,0,0,5,20,37,265,206,437
154800.0,-659600.0,-659600,814400,0,0,0,0,4,26,29,241,204,415
174600.0,-639800.0,-639800,814400,0,0,0,1,4,18,36,259,188,463
166000.0,-648400.0,-648400,814400,0,0,0,1,4,11,33,269,175,461
149300.0,-665100.0,-665100,814400,0,0,0,0,1,18,36,263,230,442
179100.0,-635300.0,-636700,814400,0,0,0,1,6,17,33,261,192,438
160000.0,-654400.0,-654400,814400,0,0,0,0,4,20,40,254,196,474
290000.0,-524400.0,-594800,814400,0,0,1,0,1,17,40,248,197,422
185700.0,-628700.0,-628700,814400,0,0,0,1,6,19,49,257,178,456
146300.0,-668100.0,-668100,814400,0,0,0,0,2,17,48,254,173,455
144500.0,-669900.0,-669900,814400,0,0,0,0,1,19,34,266,193,465
159900.0,-654500.0,-654500,814400,0,0,0,0,3,25,51,245,180,470
144200.0,-670200.0,-670200,814400,0,0,0,0,2,17,27,266,199,454
170300.0,-644100.0,-644100,814400,0,0,0,1,3,16,37,244,206,451
167200.0,-647200.0,-647200,814400,0,0,0,0,7,17,39,271,190,449
306800.0,-507600.0,-642200,814400,0,0,1,0,4,20,36,267,208,421
168300.0,-646100.0,-646100,814400,0,0,0,1,5,15,19,277,195,420
148900.0,-665500.0,-665500,814400,0,0,0,0,3,21,37,245,181,446
320500.0,-493900.0,-493900,814400,0,0,1,0,6,29,40,228,208,429
140400.0,-674000.0,-674000,814400,0,0,0,0,1,18,28,247,217,427
321000.0,-493400.0,-573700,814400,0,0,1,1,2,22,31,267,209,445
172100.0,-642300.0,-642300,814400,0,0,0,0,6,24,38,252,222,441
160800.0,-653600.0,-653600,814400,0,0,0,0,4,25,38,266,193,444
163500.0,-650900.0,-650900,814400,0,0,0,0,3,21,41,261,232,458
185600.0,-628800.0,-628800,814400,0,0,0,1,5,24,37,260,207,442
154000.0,-660400.0,-660400,814400,0,0,0,0,3,27,35,261,177,449
170100.0,-644300.0,-647100,814400,0,0,0,1,3,16,30,277,200,456
2525759.0,1711359.0,-443300,814400,0,1,0,0,0,16,32,244,213,458
182100.0,-632300.0,-632300,814400,0,0,0,1,6,26,28,249,195,422
144900.0,-669500.0,-669500,814400,0,0,0,0,2,20,39,255,195,408
174400.0,-640000.0,-640000,814400,0,0,0,1,3,22,33,252,205,454
170100.0,-644300.0,-644300,814400,0,0,0,1,1,24,36,239,220,446
150800.0,-663600.0,-663600,814400,0,0,0,0,2,16,39,248,227,442
144900.0,-669500.0,-669500,814400,0,0,0,0,1,19,39,276,212,401
194300.0,-620100.0,-620100,814400,0,0,0,2,2,17,43,252,222,459
158700.0,-655700.0,-655700,814400,0,0,0,1,0,13,40,254,217,435
175600.0,-638800.0,-638800,814400,0,0,0,1,3,21,28,229,222,483
141300.0,-673100.0,-673100,814400,0,0,0,0,2,19,35,228,178,457
166700.0,-647700.0,-647700,814400,0,0,0,1,2,14,39,292,204,419
160600.0,-653800.0,-653800,814400,0,0,0,0,3,18,33,276,218,498
175100.0,-639300.0,-639300,814400,0,0,0,1,4,17,30,253,196,490
155000.0,-659400.0,-659400,814400,0,0,0,0,3,24,38,256,191,448
149700.0,-664700.0,-664700,814400,0,0,0,0,2,23,36,260,204,421
156200.0,-658200.0,-658200,814400,0,0,0,0,4,19,31,284,201,440
140700.0,-673700.0,-673700,814400,0,0,0,0,0,18,32,267,201,466
326400.0,-488000.0,-552000,814400,0,0,1,2,0,16,43,243,193,435
142000.0,-672400.0,-672400,814400,0,0,0,0,2,20,32,247,179,447
174600.0,-639800.0,-639800,814400,0,0,0,2,0,18,35,262,177,446
204300.0,-610100.0,-610100,814400,0,0,0,2,5,24,44,255,187,446
173900.0,-640500.0,-645400,814400,0,0,0,1,3,19,38,274,200,441
170000.0,-644400.0,-644400,814400,0,0,0,1,1,25,48,255,189,435
152300.0,-662100.0,-662100,814400,0,0,0,0,2,21,38,238,205,475
187300.0,-627100.0,-627100,814400,0,0,0,2,2,24,36,269,190,408
165400.0,-649000.0,-649000,814400,0,0,0,1,3,17,35,221,185,467
140600.0,-673800.0,-673800,814400,0,0,0,0,2,14,31,250,211,418
150700.0,-663700.0,-663700,814400,0,0,0,0,2,29,35,235,177,466
161800.0,-652600.0,-652600,814400,0,0,0,1,1,20,27,256,207,440
146100.0,-668300.0,-668300,814400,0,0,0,0,3,13,35,263,200,434
164900.0,-649500.0,-649500,814400,0,0,0,1,2,19,31,251,193,456
149300.0,-665100.0,-665100,814400,0,0,0,0,1,20,45,276,204,429
143500.0,-670900.0,-670900,814400,0,0,0,0,2,15,39,258,196,429
145100.0,-669300.0,-669300,814400,0,0,0,0,1,28,26,240,192,459
141300.0,-673100.0,-673100,814400,0,0,0,0,1,21,35,265,194,412
162600.0,-651800.0,-651800,814400,0,0,0,1,1,18,37,248,209,428
135900.0,-678500.0,-678500,814400,0,0,0,0,0,13,41,270,184,453
173300.0,-641100.0,-641100,814400,0,0,0,0,8,16,46,258,191,461
142400.0,-672000.0,-672000,814400,0,0,0,0,2,14,38,252,191,446
141800.0,-672600.0,-672600,814400,0,0,0,0,3,18,26,250,195,410
171700.0,-642700.0,-642700,814400,0,0,0,1,3,18,29,254,223,437
146000.0,-668400.0,-668400,814400,0,0,0,0,4,15,32,239,200,413
149400.0,-665000.0,-665000,814400,0,0,0,0,2,16,49,248,191,460
170400.0,-644000.0,-644000,814400,0,0,0,1,2,22,40,240,207,434
167400.0,-647000.0,-647000,814400,0,0,0,1,3,18,39,248,189,428
189900.0,-624500.0,-624500,814400,0,0,0,2,4,13,33,263,196,448
144300.0,-670100.0,-670100,814400,0,0,0,0,2,15,31,250,205,459
148900.0,-665500.0,-665500,814400,0,0,0,0,2,18,43,251,199,444
158400.0,-656000.0,-656000,814400,0,0,0,0,5,15,48,241,189,453
161500.0,-652900.0,-652900,814400,0,0,0,0,5,26,37,271,184,420
172000.0,-642400.0,-642400,814400,0,0,0,1,2,23,37,267,199,443
174000.0,-640400.0,-640400,814400,0,0,0,1,3,29,32,246,195,424
130200.0,-684200.0,-684200,814400,0,0,0,0,0,17,26,248,181,452
150300.0,-664100.0,-664100,814400,0,0,0,0,2,16,42,251,207,462
181400.0,-633000.0,-633000,814400,0,0,0,1,3,23,47,249,188,497
155300.0,-659100.0,-659100,814400,0,0,0,0,3,21,29,266,212,459
314400.0,-500000.0,-500000,814400,0,0,1,1,3,11,31,257,215,425
172500.0,-641900.0,-641900,814400,0,0,0,1,4,17,34,296,179,439
355700.0,-458700.0,-458700,814400,0,0,1,3,1,19,45,236,206,437
140900.0,-673500.0,-673500,814400,0,0,0,0,0,19,39,261,187,466
159000.0,-655400.0,-655400,814400,0,0,0,0,2,23,42,254,218,468
166100.0,-648300.0,-648300,814400,0,0,0,1,2,18,23,263,212,458
149500.0,-664900.0,-664900,814400,0,0,0,1,0,13,40,250,170,441
174800.0,-639600.0,-639600,814400,0,0,0,1,2,22,46,240,203,462
182100.0,-632300.0,-632300,814400,0,0,0,1,5,21,35,256,192,473
163000.0,-651400.0,-651400,814400,0,0,0,0,5,21,36,267,195,461
165400.0,-649000.0,-649000,814400,0,0,0,1,2,13,40,256,194,466
201900.0,-612500.0,-612500,814400,0,0,0,3,2,15,22,258,212,449
147900.0,-666500.0,-666500,814400,0,0,0,0,2,18,38,248,193,469
151500.0,-662900.0,-662900,814400,0,0,0,0,2,23,36,245,195,472
185700.0,-628700.0,-642600,814400,0,0,0,2,2,24,33,235,188,442
139900.0,-674500.0,-674500,814400,0,0,0,0,1,13,36,269,205,432
171500.0,-642900.0,-642900,814400,0,0,0,1,2,17,45,272,194,459
295300.0,-519100.0,-519100,814400,0,0,1,0,2,18,29,292,172,477
154600.0,-659800.0,-659800,814400,0,0,0,0,4,17,41,288,191,416
175100.0,-639300.0,-639300,814400,0,0,0,1,3,17,47,263,191,462
153200.0,-661200.0,-661200,814400,0,0,0,0,3,15,37,260,209,466
144100.0,-670300.0,-670300,814400,0,0,0,0,1,18,37,249,195,470
175400.0,-639000.0,-639000,814400,0,0,0,1,3,17,42,262,195,478
155700.0,-658700.0,-658700,814400,0,0,0,0,2,32,22,274,213,433
140400.0,-674000.0,-674000,814400,0,0,0,0,1,13,37,271,196,449
154000.0,-660400.0,-660400,814400,0,0,0,0,3,20,32,275,203,451
159700.0,-654700.0,-654700,814400,0,0,0,0,3,26,44,251,183,476
138300.0,-676100.0,-676100,814400,0,0,0,0,1,23,39,256,154,439
176100.0,-638300.0,-638300,814400,0,0,0,1,4,18,39,252,189,471
173400.0,-641000.0,-641300,814400,0,0,0,1,3,19,35,286,188,460
152800.0,-661600.0,-661600,814400,0,0,0,0,4,18,46,269,179,413
313300.0,-501100.0,-501100,814400,0,0,1,1,2,15,33,260,200,441
144800.0,-669600.0,-669600,814400,0,0,0,0,2,17,35,237,200,455
296600.0,-517800.0,-517800,814400,0,0,1,0,4,12,35,285,176,433
154500.0,-659900.0,-659900,814400,0,0,0,0,4,22,37,239,190,442
158200.0,-656200.0,-659200,814400,0,0,0,0,5,22,36,254,192,424
144400.0,-670000.0,-670000,814400,0,0,0,0,0,19,33,257,216,471
310300.0,-504100.0,-504100,814400,0,0,1,1,1,18,43,251,188,420
167900.0,-646500.0,-646500,814400,0,0,0,0,6,19,36,258,216,453
159500.0,-654900.0,-654900,814400,0,0,0,0,7,12,37,249,197,428
152100.0,-662300.0,-662300,814400,0,0,0,0,2,21,38,250,214,443
144900.0,-669500.0,-669500,814400,0,0,0,0,1,21,34,261,202,440
170400.0,-644000.0,-644000,814400,0,0,0,1,3,16,37,268,184,472
192400.0,-622000.0,-622000,814400,0,0,0,2,4,25,37,264,168,416
157700.0,-656700.0,-656700,814400,0,0,0,0,4,20,40,230,207,453
144700.0,-669700.0,-669700,814400,0,0,0,0,2,19,31,249,211,420
170500.0,-643900.0,-644100,814400,0,0,0,1,3,16,37,274,194,447
196000.0,-618400.0,-618400,814400,0,0,0,1,9,18,44,246,203,428
172200.0,-642200.0,-642200,814400,0,0,0,1,1,25,42,244,214,442
153000.0,-661400.0,-661400,814400,0,0,0,0,2,22,34,251,213,461
157100.0,-657300.0,-657300,814400,0,0,0,0,3,24,37,262,202,445
180900.0,-633500.0,-633500,814400,0,0,0,1,3,31,26,277,217,426
177400.0,-637000.0,-637000,814400,0,0,0,2,2,10,41,259,168,455
157400.0,-657000.0,-657000,814400,0,0,0,0,3,28,34,261,194,445
154300.0,-660100.0,-660100,814400,0,0,0,0,3,24,34,286,192,425
165400.0,-649000.0,-649000,814400,0,0,0,1,4,15,35,260,181,412
205600.0,-608800.0,-608800,814400,0,0,0,3,1,17,39,257,208,451
146300.0,-668100.0,-668100,814400,0,0,0,0,1,21,42,246,193,455
151300.0,-663100.0,-663100,814400,0,0,0,0,3,20,41,244,168,489
152700.0,-661700.0,-661700,814400,0,0,0,0,2,23,35,268,207,441
164900.0,-649500.0,-649500,814400,0,0,0,1,1,21,38,249,192,456
144100.0,-670300.0,-670300,814400,0,0,0,0,1,18,38,255,197,456
144700.0,-669700.0,-669700,814400,0,0,0,0,2,22,38,218,188,445
198200.0,-616200.0,-616200,814400,0,0,0,2,4,25,42,264,186,418
179100.0,-635300.0,-635300,814400,0,0,0,1,4,19,37,260,207,457
167800.0,-646600.0,-646600,814400,0,0,0,1,3,21,28,243,208,419
146400.0,-668000.0,-668200,814400,0,0,0,0,1,18,39,258,202,462
3932746.0,3118346.0,-405800,814400,0,1,1,0,0,17,43,249,188,444
