total_prize_fixed,total_prize_real,net_profit_fixed,net_profit_real,max_drawdown,hit_6_1,hit_6_0,hit_5_1,hit_5_0,hit_4_1,hit_4_0,hit_3_1,hit_3_0,hit_2_1,hit_1_1
150500,150500.0,-663900,-663900.0,-663900,0,0,0,0,2,19,43,232,226,417
141400,141400.0,-673000,-673000.0,-673000,0,0,0,0,1,15,39,239,203,453
186400,186400.0,-628000,-628000.0,-628000,0,0,0,2,1,20,41,285,175,465
163200,163200.0,-651200,-651200.0,-651200,0,0,0,0,6,20,34,276,187,446
152800,152800.0,-661600,-661600.0,-661600,0,0,0,0,2,25,37,274,188,450
169800,169800.0,-644600,-644600.0,-644600,0,0,0,1,3,15,38,262,201,442
149500,149500.0,-664900,-664900.0,-664900,0,0,0,1,0,13,31,238,207,415
137400,137400.0,-677000,-677000.0,-677000,0,0,0,0,0,20,30,247,202,443
170300,170300.0,-644100,-644100.0,-644100,0,0,0,1,3,20,38,222,198,453
153500,153500.0,-660900,-660900.0,-660900,0,0,0,0,3,20,34,267,182,488
148000,148000.0,-666400,-666400.0,-666400,0,0,0,0,2,18,41,252,196,448
143200,143200.0,-671200,-671200.0,-671200,0,0,0,0,0,24,32,264,203,442
304500,304500.0,-509900,-509900.0,-509900,0,0,1,0,4,25,32,256,183,435
171400,171400.0,-643000,-643000.0,-643000,0,0,0,0,4,22,43,269,219,499
302200,302200.0,-512200,-512200.0,-512200,0,0,1,0,1,24,38,268,204,462
158600,158600.0,-655800,-655800.0,-655800,0,0,0,1,1,18,32,264,187,436
309900,309900.0,-504500,-504500.0,-504500,0,0,1,1,1,21,31,233,189,456
157100,157100.0,-657300,-657300.0,-657300,0,0,0,0,4,20,44,258,173,471
161400,161400.0,-653000,-653000.0,-653000,0,0,0,0,3,19,55,240,211,460
167200,167200.0,-647200,-647200.0,-647200,0,0,0,1,0,21,38,262,210,470
167500,167500.0,-646900,-646900.0,-646900,0,0,0,0,6,18,31,282,223,439
302600,302600.0,-511800,-511800.0,-511800,0,0,1,0,4,20,37,216,190,462
144700,144700.0,-669700,-669700.0,-669700,0,0,0,0,2,19,34,232,194,459
151500,151500.0,-662900,-662900.0,-662900,0,0,0,0,4,21,34,272,188,403
154600,154600.0,-659800,-659800.0,-659800,0,0,0,0,4,22,34,277,190,417
164100,164100.0,-650300,-650300.0,-650300,0,0,0,0,5,27,31,249,204,444
312400,312400.0,-502000,-502000.0,-513200,0,0,1,0,5,24,36,251,195,447
151400,151400.0,-663000,-663000.0,-663000,0,0,0,1,1,15,26,263,177,433
170700,170700.0,-643700,-643700.0,-643700,0,0,0,1,3,19,40,244,200,431
142700,142700.0,-671700,-671700.0,-671700,0,0,0,0,3,19,24,274,181,423
145200,145200.0,-669200,-669200.0,-669200,0,0,0,0,1,18,36,250,232,410
151800,151800.0,-662600,-662600.0,-662600,0,0,0,0,2,20,42,281,192,445
156600,156600.0,-657800,-657800.0,-657800,0,0,0,0,3,22,42,251,196,459
152900,152900.0,-661500,-661500.0,-661500,0,0,0,0,3,22,38,232,192,465
308800,308800.0,-505600,-505600.0,-505600,0,0,1,0,4,18,43,274,195,448
328300,328300.0,-486100,-486100.0,-486100,0,0,1,1,4,19,36,250,219,439
308700,308700.0,-505700,-505700.0,-637600,0,0,1,0,7,13,30,259,189,446
145300,145300.0,-669100,-669100.0,-669100,0,0,0,0,2,19,40,240,178,465
184500,184500.0,-629900,-629900.0,-629900,0,0,0,2,2,13,39,252,193,467
151100,151100.0,-663300,-663300.0,-663300,0,0,0,0,3,18,44,253,198,422
158500,158500.0,-655900,-655900.0,-655900,0,0,0,0,4,18,38,262,206,455
161100,161100.0,-653300,-653300.0,-653300,0,0,0,1,1,14,39,263,191,458
150100,150100.0,-664300,-664300.0,-664300,0,0,0,0,3,19,39,265,180,448
201500,201500.0,-612900,-612900.0,-612900,0,0,0,2,4,28,33,257,202,438
184400,184400.0,-630000,-630000.0,-638700,0,0,0,2,2,17,33,265,199,433
221200,221200.0,-593200,-593200.0,-593200,0,0,0,3,5,20,36,253,211,433
182500,182500.0,-631900,-631900.0,-631900,0,0,0,1,4,26,35,273,198,448
158100,158100.0,-656300,-656300.0,-656300,0,0,0,0,4,17,37,244,215,463
165100,165100.0,-649300,-649300.0,-649300,0,0,0,1,1,19,42,245,202,442
149700,149700.0,-664700,-664700.0,-664700,0,0,0,0,1,18,31,282,221,465
145400,145400.0,-669000,-669000.0,-669000,0,0,0,0,2,18,25,237,211,471
151800,151800.0,-662600,-662600.0,-662600,0,0,0,0,3,18,37,244,208,446
153500,153500.0,-660900,-660900.0,-660900,0,0,0,0,2,26,37,260,192,455
176600,176600.0,-637800,-637800.0,-637800,0,0,0,1,4,21,41,218,198,460
153300,153300.0,-661100,-661100.0,-661100,0,0,0,0,2,17,44,269,214,444
155900,155900.0,-658500,-658500.0,-658500,0,0,0,0,3,17,34,262,209,487
159000,159000.0,-655400,-655400.0,-655400,0,0,0,0,5,15,40,265,193,459
182900,182900.0,-631500,-631500.0,-631500,0,0,0,0,7,34,43,258,191,465
158200,158200.0,-656200,-656200.0,-656200,0,0,0,0,2,32,30,271,196,463
181300,181300.0,-633100,-633100.0,-633100,0,0,0,1,3,21,39,252,221,475
314800,314800.0,-499600,-499600.0,-499600,0,0,1,0,6,16,33,243,207,491
151500,151500.0,-662900,-662900.0,-662900,0,0,0,0,2,19,41,232,212,463
181200,181200.0,-633200,-633200.0,-633200,0,0,0,1,5,19,46,245,194,443
157300,157300.0,-657100,-657100.0,-657100,0,0,0,0,5,25,33,250,197,397
154200,154200.0,-660200,-660200.0,-660200,0,0,0,0,3,20,34,241,198,489
167300,167300.0,-647100,-647100.0,-647100,0,0,0,1,2,19,36,269,208,412
182300,182300.0,-632100,-632100.0,-632100,0,0,0,1,6,14,43,264,183,469
175000,175000.0,-639400,-639400.0,-639400,0,0,0,1,2,29,30,260,224,410
155100,155100.0,-659300,-659300.0,-659300,0,0,0,0,4,19,32,222,203,483
156400,156400.0,-658000,-658000.0,-658000,0,0,0,0,3,15,41,284,216,444
293600,293600.0,-520800,-520800.0,-520800,0,0,1,0,3,16,33,231,203,419
158600,158600.0,-655800,-655800.0,-655800,0,0,0,1,2,16,38,267,178,403
302500,302500.0,-511900,-511900.0,-595600,0,0,1,0,3,19,45,262,187,437
180700,180700.0,-633700,-633700.0,-633700,0,0,0,1,5,13,47,230,223,439
155000,155000.0,-659400,-659400.0,-659400,0,0,0,0,3,18,45,243,204,455
145700,145700.0,-668700,-668700.0,-668700,0,0,0,0,1,16,48,259,183,472
184100,184100.0,-630300,-630300.0,-630300,0,0,0,2,2,21,27,260,184,457
284800,284800.0,-529600,-529600.0,-529600,0,0,1,0,1,15,42,259,179,403
154300,154300.0,-660100,-660100.0,-660100,0,0,0,0,5,16,38,263,179,442
141000,141000.0,-673400,-673400.0,-673400,0,0,0,0,1,18,35,271,194,427
143000,143000.0,-671400,-671400.0,-671400,0,0,0,0,2,21,32,248,187,432
157800,157800.0,-656600,-656600.0,-656600,0,0,0,0,4,19,39,258,201,450
187100,187100.0,-627300,-627300.0,-627300,0,0,0,1,5,17,35,279,225,466
143400,143400.0,-671000,-671000.0,-671000,0,0,0,0,2,21,33,237,181,455
156900,156900.0,-657500,-657500.0,-657500,0,0,0,1,2,13,30,260,186,433
143600,143600.0,-670800,-670800.0,-670800,0,0,0,0,2,19,34,263,186,433
149800,149800.0,-664600,-664600.0,-664600,0,0,0,1,1,10,26,265,193,423
184900,2707339.0,-629500,1892939.0,-284300,0,1,0,2,1,20,33,277,188,464
169400,169400.0,-645000,-645000.0,-645000,0,0,0,1,2,14,36,239,229,461
179600,179600.0,-634800,-634800.0,-650600,0,0,0,1,3,26,35,262,206,454
159700,159700.0,-654700,-654700.0,-654700,0,0,0,0,3,20,43,257,208,472
153400,153400.0,-661000,-661000.0,-661000,0,0,0,0,3,23,35,239,214,423
188400,188400.0,-626000,-626000.0,-626000,0,0,0,2,3,18,31,256,204,432
168500,168500.0,-645900,-645900.0,-645900,0,0,0,1,3,12,42,253,225,398
147400,147400.0,-667000,-667000.0,-667000,0,0,0,0,2,22,34,253,189,451
150000,150000.0,-664400,-664400.0,-664400,0,0,0,0,1,21,31,258,228,454
149100,149100.0,-665300,-665300.0,-665300,0,0,0,0,2,16,38,262,224,421
163700,163700.0,-650700,-650700.0,-650700,0,0,0,1,1,17,40,251,186,478
187900,187900.0,-626500,-626500.0,-626500,0,0,0,2,2,22,36,242,185,467
298400,298400.0,-516000,-516000.0,-568200,0,0,1,0,3,21,27,268,198,424
171800,171800.0,-642600,-642600.0,-642600,0,0,0,1,1,21,31,270,215,486
323700,323700.0,-490700,-490700.0,-529800,0,0,1,1,2,19,40,259,223,440
306800,306800.0,-507600,-507600.0,-507600,0,0,1,0,3,21,47,264,183,462
142700,142700.0,-671700,-671700.0,-671700,0,0,0,0,0,22,38,229,195,480
148900,148900.0,-665500,-665500.0,-665500,0,0,0,0,3,19,37,249,187,446
143600,143600.0,-670800,-670800.0,-670800,0,0,0,0,1,21,33,253,194,455
175000,175000.0,-639400,-639400.0,-639400,0,0,0,1,2,24,38,250,202,472
162700,162700.0,-651700,-651700.0,-658200,0,0,0,1,3,7,29,244,216,459
169900,169900.0,-644500,-644500.0,-644500,0,0,0,1,3,17,40,275,194,420
150600,150600.0,-663800,-663800.0,-663800,0,0,0,0,3,18,38,258,189,454
168000,168000.0,-646400,-646400.0,-646400,0,0,0,1,4,16,41,252,173,430
138700,138700.0,-675700,-675700.0,-675700,0,0,0,0,2,18,20,255,184,460
169100,169100.0,-645300,-645300.0,-645300,0,0,0,1,1,27,50,244,182,427
150200,150200.0,-664200,-664200.0,-664200,0,0,0,0,4,11,27,260,200,486
155900,155900.0,-658500,-658500.0,-658500,0,0,0,0,3,26,36,261,191,444
202000,202000.0,-612400,-612400.0,-612400,0,0,0,2,3,21,58,241,197,465
295300,295300.0,-519100,-519100.0,-519100,0,0,1,0,3,20,32,244,173,455
147600,147600.0,-666800,-666800.0,-666800,0,0,0,0,1,21,33,284,208,436
157400,157400.0,-657000,-657000.0,-657000,0,0,0,0,3,26,41,265,194,429
148400,148400.0,-666000,-666000.0,-666000,0,0,0,0,2,17,39,226,216,454
154700,154700.0,-659700,-659700.0,-659700,0,0,0,0,2,12,57,247,214,468
169700,169700.0,-644700,-644700.0,-644700,0,0,0,1,3,19,32,269,183,462
139900,139900.0,-674500,-674500.0,-674500,0,0,0,0,0,18,44,251,200,428
171900,171900.0,-642500,-642500.0,-642500,0,0,0,1,4,14,39,252,204,431
161600,161600.0,-652800,-652800.0,-652800,0,0,0,0,4,24,43,253,202,435
152400,152400.0,-662000,-662000.0,-662000,0,0,0,0,3,26,31,241,209,413
151200,151200.0,-663200,-663200.0,-663200,0,0,0,0,3,21,32,256,187,466
167700,167700.0,-646700,-646700.0,-646700,0,0,0,1,4,12,31,274,177,469
151000,151000.0,-663400,-663400.0,-663400,0,0,0,0,1,20,34,261,238,437
174700,174700.0,-639700,-639700.0,-641100,0,0,0,1,5,16,33,269,190,438
155200,155200.0,-659200,-659200.0,-659200,0,0,0,0,3,18,41,253,196,479
286700,286700.0,-527700,-527700.0,-597600,0,0,1,0,1,13,37,258,196,425
204400,204400.0,-610000,-610000.0,-610000,0,0,0,2,6,16,51,262,172,466
145800,145800.0,-668600,-668600.0,-668600,0,0,0,0,2,16,43,256,184,454
146000,146000.0,-668400,-668400.0,-668400,0,0,0,0,1,19,38,275,186,469
181000,181000.0,-633400,-633400.0,-633400,0,0,0,1,3,26,51,242,181,474
170300,170300.0,-644100,-644100.0,-644100,0,0,0,1,4,16,26,270,190,461
168300,168300.0,-646100,-646100.0,-646100,0,0,0,1,3,12,37,250,207,455
191700,191700.0,-622700,-622700.0,-622700,0,0,0,1,8,20,32,266,196,451
323300,323300.0,-491100,-491100.0,-625800,0,0,1,1,3,21,36,264,202,433
167100,167100.0,-647300,-647300.0,-647300,0,0,0,1,5,13,21,276,196,415
147400,147400.0,-667000,-667000.0,-667000,0,0,0,0,3,19,36,246,185,442
306900,306900.0,-507500,-507500.0,-507500,0,0,1,0,3,26,40,232,206,437
138000,138000.0,-676400,-676400.0,-676400,0,0,0,0,0,18,31,256,213,430
318800,318800.0,-495600,-495600.0,-575000,0,0,1,1,2,19,30,267,208,453
168400,168400.0,-646000,-646000.0,-646000,0,0,0,0,6,20,39,252,216,444
155100,155100.0,-659300,-659300.0,-659300,0,0,0,0,3,23,38,265,192,446
162500,162500.0,-651900,-651900.0,-651900,0,0,0,0,3,20,44,257,229,454
181800,181800.0,-632600,-632600.0,-632600,0,0,0,1,5,19,33,260,219,436
161900,161900.0,-652500,-652500.0,-652500,0,0,0,0,5,28,31,267,174,456
322700,322700.0,-491700,-491700.0,-586600,0,0,1,1,4,17,26,272,203,449
136800,2524159.0,-677600,1709759.0,-445500,0,1,0,0,0,15,28,249,215,457
179300,179300.0,-635100,-635100.0,-635100,0,0,0,1,6,22,27,248,200,421
148500,148500.0,-665900,-665900.0,-665900,0,0,0,0,3,19,40,264,194,401
170800,170800.0,-643600,-643600.0,-643600,0,0,0,1,3,19,29,256,209,446
157900,157900.0,-656500,-656500.0,-656500,0,0,0,0,2,27,38,248,222,439
145600,145600.0,-668800,-668800.0,-668800,0,0,0,0,1,14,38,255,230,437
141700,141700.0,-672700,-672700.0,-672700,0,0,0,0,1,17,34,283,214,394
193900,193900.0,-620500,-620500.0,-620500,0,0,0,2,2,18,43,241,229,444
159500,159500.0,-654900,-654900.0,-654900,0,0,0,1,0,13,39,260,216,443
201000,201000.0,-613400,-613400.0,-613400,0,0,0,2,4,21,34,229,219,479
142400,142400.0,-672000,-672000.0,-672000,0,0,0,0,2,20,35,230,179,456
168300,168300.0,-646100,-646100.0,-646100,0,0,0,1,2,16,35,287,213,422
165300,165300.0,-649100,-649100.0,-649100,0,0,0,0,3,22,33,283,218,506
194400,194400.0,-620000,-620000.0,-620000,0,0,0,2,4,16,29,250,199,492
152600,152600.0,-661800,-661800.0,-661800,0,0,0,0,3,22,41,249,188,441
141700,141700.0,-672700,-672700.0,-672700,0,0,0,0,0,24,34,257,207,418
155100,155100.0,-659300,-659300.0,-659300,0,0,0,0,4,18,32,276,207,429
143200,143200.0,-671200,-671200.0,-671200,0,0,0,0,0,19,32,279,204,465
331700,331700.0,-482700,-482700.0,-545500,0,0,1,2,2,15,35,235,195,452
139300,139300.0,-675100,-675100.0,-675100,0,0,0,0,1,19,38,251,174,450
200000,200000.0,-614400,-614400.0,-614400,0,0,0,3,1,20,36,256,176,448
187100,187100.0,-627300,-627300.0,-627300,0,0,0,1,5,27,44,254,192,441
172000,172000.0,-642400,-642400.0,-647400,0,0,0,1,2,20,41,276,205,430
178600,178600.0,-635800,-635800.0,-635800,0,0,0,1,3,25,45,263,199,425
149900,149900.0,-664500,-664500.0,-664500,0,0,0,0,2,19,36,240,204,475
189900,189900.0,-624500,-624500.0,-624500,0,0,0,2,2,28,34,272,191,405
143500,143500.0,-670900,-670900.0,-670900,0,0,0,0,3,13,35,233,187,464
142200,142200.0,-672200,-672200.0,-672200,0,0,0,0,3,12,34,250,201,418
151000,151000.0,-663400,-663400.0,-663400,0,0,0,0,2,28,35,230,190,456
161100,161100.0,-653300,-653300.0,-653300,0,0,0,1,1,18,30,256,209,433
144300,144300.0,-670100,-670100.0,-670100,0,0,0,0,3,11,33,267,202,432
145600,145600.0,-668800,-668800.0,-668800,0,0,0,0,1,24,30,251,196,461
151200,151200.0,-663200,-663200.0,-663200,0,0,0,0,1,22,44,280,210,420
141200,141200.0,-673200,-673200.0,-673200,0,0,0,0,2,12,42,261,188,431
139800,139800.0,-674600,-674600.0,-674600,0,0,0,0,1,19,28,256,188,462
141500,141500.0,-672900,-672900.0,-672900,0,0,0,0,1,23,33,260,195,409
162600,162600.0,-651800,-651800.0,-651800,0,0,0,1,2,14,35,246,209,430
141100,141100.0,-673300,-673300.0,-673300,0,0,0,0,1,16,43,267,178,448
172800,172800.0,-641600,-641600.0,-641600,0,0,0,0,7,21,46,259,194,449
150700,150700.0,-663700,-663700.0,-663700,0,0,0,0,4,15,38,255,186,448
141600,141600.0,-672800,-672800.0,-672800,0,0,0,0,3,17,26,254,191,420
179100,179100.0,-635300,-635300.0,-635300,0,0,0,1,5,18,29,260,216,439
152300,152300.0,-662100,-662100.0,-662100,0,0,0,0,5,15,34,250,201,415
149900,149900.0,-664500,-664500.0,-664500,0,0,0,0,2,17,47,252,189,465
154000,154000.0,-660400,-660400.0,-660400,0,0,0,0,3,22,42,237,201,437
169700,169700.0,-644700,-644700.0,-644700,0,0,0,1,3,21,38,255,189,424
172300,172300.0,-642100,-642100.0,-642100,0,0,0,1,4,16,35,258,192,453
145600,145600.0,-668800,-668800.0,-668800,0,0,0,0,3,13,26,260,204,460
146300,146300.0,-668100,-668100.0,-668100,0,0,0,0,2,16,41,249,198,446
157900,157900.0,-656500,-656500.0,-656500,0,0,0,0,4,18,50,238,193,451
154800,154800.0,-659600,-659600.0,-659600,0,0,0,0,3,25,40,282,181,424
161500,161500.0,-652900,-652900.0,-652900,0,0,0,0,3,30,35,265,205,440
170200,170200.0,-644200,-644200.0,-644200,0,0,0,1,2,29,32,245,197,423
131600,131600.0,-682800,-682800.0,-682800,0,0,0,0,0,18,32,243,178,445
148500,148500.0,-665900,-665900.0,-665900,0,0,0,0,1,17,43,245,209,474
181800,181800.0,-632600,-632600.0,-632600,0,0,0,1,3,21,47,259,187,509
154500,154500.0,-659900,-659900.0,-659900,0,0,0,0,3,20,29,273,205,466
292500,292500.0,-521900,-521900.0,-521900,0,0,1,0,2,12,34,266,208,431
172400,172400.0,-642000,-642000.0,-642000,0,0,0,1,4,15,35,301,182,439
359000,359000.0,-455400,-455400.0,-455400,0,0,1,3,2,19,46,235,203,433
140800,140800.0,-673600,-673600.0,-673600,0,0,0,0,1,15,43,248,185,458
155900,155900.0,-658500,-658500.0,-658500,0,0,0,0,2,20,43,255,209,474
164000,164000.0,-650400,-650400.0,-650400,0,0,0,1,1,21,24,254,213,456
127800,127800.0,-686600,-686600.0,-686600,0,0,0,0,0,12,38,250,171,438
154300,154300.0,-660100,-660100.0,-660100,0,0,0,0,2,22,43,249,201,464
178700,178700.0,-635700,-635700.0,-635700,0,0,0,1,4,21,35,254,203,459
162600,162600.0,-651800,-651800.0,-651800,0,0,0,0,4,25,36,271,197,457
162900,162900.0,-651500,-651500.0,-651500,0,0,0,1,2,12,40,249,184,476
190000,190000.0,-624400,-624400.0,-624400,0,0,0,2,4,16,20,266,207,452
146800,146800.0,-667600,-667600.0,-667600,0,0,0,0,2,17,39,255,192,457
151800,151800.0,-662600,-662600.0,-662600,0,0,0,0,2,23,37,243,197,469
190300,190300.0,-624100,-624100.0,-637900,0,0,0,2,3,25,34,235,185,442
138300,138300.0,-676100,-676100.0,-676100,0,0,0,0,1,12,35,259,216,416
153600,153600.0,-660800,-660800.0,-660800,0,0,0,0,2,20,45,275,191,459
301100,301100.0,-513300,-513300.0,-513300,0,0,1,0,3,21,26,279,183,474
148700,148700.0,-665700,-665700.0,-665700,0,0,0,0,2,19,43,285,196,406
171300,171300.0,-643100,-643100.0,-643100,0,0,0,1,2,16,47,262,201,453
153500,153500.0,-660900,-660900.0,-660900,0,0,0,0,3,16,34,265,214,458
148300,148300.0,-666100,-666100.0,-666100,0,0,0,0,1,24,36,246,197,467
161100,161100.0,-653300,-653300.0,-653300,0,0,0,0,4,20,40,262,202,465
156600,156600.0,-657800,-657800.0,-657800,0,0,0,0,3,30,25,262,207,430
161600,161600.0,-652800,-652800.0,-652800,0,0,0,1,1,14,37,273,202,439
156500,156500.0,-657900,-657900.0,-657900,0,0,0,0,3,24,28,269,213,446
167800,167800.0,-646600,-646600.0,-646600,0,0,0,0,5,24,44,264,186,474
137900,137900.0,-676500,-676500.0,-676500,0,0,0,0,1,22,35,260,167,429
176600,176600.0,-637800,-637800.0,-637800,0,0,0,1,4,19,37,251,194,467
177200,177200.0,-637200,-637200.0,-637500,0,0,0,1,4,20,38,273,189,449
148800,148800.0,-665600,-665600.0,-665600,0,0,0,0,3,17,46,268,183,414
165100,165100.0,-649300,-649300.0,-649300,0,0,0,1,3,13,30,261,207,432
147900,147900.0,-666500,-666500.0,-666500,0,0,0,0,3,18,29,239,205,450
298300,298300.0,-516100,-516100.0,-516100,0,0,1,0,4,14,35,284,171,445
153200,153200.0,-661200,-661200.0,-661200,0,0,0,0,4,19,40,237,191,441
159300,159300.0,-655100,-655100.0,-658100,0,0,0,0,6,20,31,255,196,422
148300,148300.0,-666100,-666100.0,-666100,0,0,0,0,1,19,32,260,217,469
162100,162100.0,-652300,-652300.0,-652300,0,0,0,1,2,16,43,255,184,418
166400,166400.0,-648000,-648000.0,-648000,0,0,0,0,5,22,36,256,221,446
153600,153600.0,-660800,-660800.0,-660800,0,0,0,0,6,11,33,253,193,437
149200,149200.0,-665200,-665200.0,-665200,0,0,0,0,2,19,37,247,215,435
147100,147100.0,-667300,-667300.0,-667300,0,0,0,0,2,19,36,259,192,452
165300,165300.0,-649100,-649100.0,-649100,0,0,0,1,2,15,39,258,179,481
171900,171900.0,-642500,-642500.0,-642500,0,0,0,1,4,23,38,270,172,409
157600,157600.0,-656800,-656800.0,-656800,0,0,0,0,4,21,39,227,207,451
151600,151600.0,-662800,-662800.0,-662800,0,0,0,0,3,21,28,258,218,422
171100,171100.0,-643300,-643300.0,-643500,0,0,0,1,3,18,37,255,197,450
337400,337400.0,-477000,-477000.0,-601400,0,0,1,1,7,18,41,246,212,416
171000,171000.0,-643400,-643400.0,-643400,0,0,0,1,1,22,45,257,202,453
154100,154100.0,-660300,-660300.0,-660300,0,0,0,0,2,23,32,250,216,467
158500,158500.0,-655900,-655900.0,-655900,0,0,0,0,3,23,37,264,211,447
192400,192400.0,-622000,-622000.0,-622000,0,0,0,2,1,31,28,268,217,422
324200,324200.0,-490200,-490200.0,-490200,0,0,1,2,1,11,40,260,169,456
153700,153700.0,-660700,-660700.0,-660700,0,0,0,0,3,23,35,257,197,442
155100,155100.0,-659300,-659300.0,-659300,0,0,0,0,3,23,36,285,197,424
167100,167100.0,-647300,-647300.0,-647300,0,0,0,1,4,18,33,255,182,416
208500,208500.0,-605900,-605900.0,-605900,0,0,0,3,2,20,38,247,199,448
147700,147700.0,-666700,-666700.0,-666700,0,0,0,0,2,19,38,244,200,449
149600,149600.0,-664800,-664800.0,-664800,0,0,0,0,3,19,42,237,166,487
155500,155500.0,-658900,-658900.0,-658900,0,0,0,0,3,24,38,253,198,442
167500,167500.0,-646900,-646900.0,-646900,0,0,0,1,1,24,35,258,195,455
143200,143200.0,-671200,-671200.0,-671200,0,0,0,0,1,16,36,258,207,448
140200,140200.0,-674200,-674200.0,-674200,0,0,0,0,1,20,38,221,188,453
176200,176200.0,-638200,-638200.0,-638200,0,0,0,1,4,23,41,264,187,416
183300,183300.0,-631100,-631100.0,-631100,0,0,0,1,5,21,33,262,211,449
169000,169000.0,-645400,-645400.0,-645400,0,0,0,1,3,21,32,249,205,415
143300,143300.0,-671100,-671100.0,-671300,0,0,0,0,1,16,37,256,195,471
292200,3937246.0,-522200,3122846.0,-401400,0,1,1,0,2,14,42,243,189,441
169900,169900.0,-644500,-644500.0,-644500,0,0,0,1,2,17,50,306,172,433
160700,160700.0,-653700,-653700.0,-653700,0,0,0,0,4,16,38,261,222,462
147200,147200.0,-667200,-667200.0,-667200,0,0,0,0,1,20,33,287,212,429
174700,174700.0,-639700,-639700.0,-639700,0,0,0,1,2,26,38,237,210,450
168500,168500.0,-645900,-645900.0,-645900,0,0,0,1,5,12,37,259,194,394
317600,317600.0,-496800,-496800.0,-496800,0,0,1,0,5,25,41,251,188,485
153500,153500.0,-660900,-660900.0,-660900,0,0,0,0,3,17,40,243,223,430
156700,156700.0,-657700,-657700.0,-657700,0,0,0,0,5,17,26,305,187,448
172100,172100.0,-642300,-642300.0,-642300,0,0,0,1,3,15,45,258,204,435
166400,166400.0,-648000,-648000.0,-648000,0,0,0,0,6,21,34,263,207,443
154700,154700.0,-659700,-659700.0,-659700,0,0,0,0,3,27,28,238,195,471
159300,159300.0,-655100,-655100.0,-655100,0,0,0,1,2,13,33,257,194,432
452200,452200.0,-362200,-362200.0,-362200,0,0,2,0,3,19,37,274,192,444
303000,303000.0,-511400,-511400.0,-522000,0,0,1,0,2,26,30,247,198,479
164800,164800.0,-649600,-649600.0,-649600,0,0,0,1,0,21,39,237,209,469
148800,148800.0,-665600,-665600.0,-665600,0,0,0,0,1,23,36,254,215,436
169300,169300.0,-645100,-645100.0,-645100,0,0,0,1,1,23,36,262,218,427
177600,177600.0,-636800,-636800.0,-636800,0,0,0,1,4,18,44,256,185,470
176200,176200.0,-638200,-638200.0,-638200,0,0,0,1,5,16,37,255,211,409
157400,157400.0,-657000,-657000.0,-657000,0,0,0,0,3,29,40,261,180,441
159800,159800.0,-654600,-654600.0,-654600,0,0,0,1,1,16,40,265,192,421
173500,173500.0,-640900,-640900.0,-640900,0,0,0,1,3,28,26,234,199,455
151900,151900.0,-662500,-662500.0,-662500,0,0,0,0,3,18,42,266,190,441
182200,182200.0,-632200,-632200.0,-632200,0,0,0,1,3,26,34,250,208,492
174600,174600.0,-639800,-639800.0,-639800,0,0,0,1,3,20,44,248,212,418
160600,160600.0,-653800,-653800.0,-653800,0,0,0,1,2,15,35,259,185,437
171800,171800.0,-642600,-642600.0,-642600,0,0,0,1,3,16,37,261,227,407
161100,161100.0,-653300,-653300.0,-653300,0,0,0,0,4,23,35,249,219,440
173900,173900.0,-640500,-640500.0,-640500,0,0,0,1,2,20,48,270,199,439
158100,158100.0,-656300,-656300.0,-656300,0,0,0,0,3,22,39,277,209,434
174400,174400.0,-640000,-640000.0,-640000,0,0,0,2,1,12,38,273,158,467
147400,147400.0,-667000,-667000.0,-667000,0,0,0,0,2,19,26,281,202,453
177900,177900.0,-636500,-636500.0,-636500,0,0,0,1,4,20,35,275,193,458
173400,173400.0,-641000,-641000.0,-641000,0,0,0,1,1,30,32,279,192,463
159300,159300.0,-655100,-655100.0,-655100,0,0,0,1,1,18,27,262,203,433
139700,139700.0,-674700,-674700.0,-674700,0,0,0,0,1,18,32,258,196,435
155600,155600.0,-658800,-658800.0,-658800,0,0,0,0,3,18,44,273,219,405
202200,202200.0,-612200,-612200.0,-612200,0,0,0,2,5,15,47,256,188,482
153700,153700.0,-660700,-660700.0,-660700,0,0,0,0,4,13,36,264,217,431
198700,198700.0,-615700,-615700.0,-631900,0,0,0,2,4,22,29,269,212,442
144700,144700.0,-669700,-669700.0,-669700,0,0,0,0,0,21,37,250,196,489
303400,303400.0,-511000,-511000.0,-652100,0,0,1,0,3,20,40,259,197,441
145700,145700.0,-668700,-668700.0,-668700,0,0,0,0,3,15,44,256,165,455
296500,296500.0,-517900,-517900.0,-517900,0,0,1,0,1,21,41,260,188,457
142300,142300.0,-672100,-672100.0,-672100,0,0,0,0,1,19,35,251,200,440
157000,157000.0,-657400,-657400.0,-657400,0,0,0,0,3,21,34,250,223,450
142900,142900.0,-671500,-671500.0,-671500,0,0,0,0,1,22,35,231,199,444
141400,141400.0,-673000,-673000.0,-673000,0,0,0,0,1,16,43,259,184,447
153000,153000.0,-661400,-661400.0,-661400,0,0,0,1,0,18,29,232,192,454
161400,161400.0,-653000,-653000.0,-653000,0,0,0,0,4,21,42,260,205,448
167600,167600.0,-646800,-646800.0,-646800,0,0,0,1,1,19,37,246,207,476
162100,162100.0,-652300,-652300.0,-652300,0,0,0,0,3,27,44,278,181,469
191600,191600.0,-622800,-622800.0,-622800,0,0,0,2,2,25,42,236,198,436
457300,457300.0,-357100,-357100.0,-382200,0,0,2,0,4,17,54,228,190,453
